transaction_id,timestamp,product_id,product_name,category,sku,amount,currency,payment_method,is_high_risk_item,card_bin,card_last4,issuer_country,is_3ds_passed,attempt_count,payment_gateway,customer_id,email,email_domain,email_first_seen,phone,phone_verified,previous_orders,previous_chargebacks,ip,ip_country,ip_region,proxy,vpn,tor,device_id,device_os,browser,is_emulator,delivery_type,delivery_address,address_verified,billing_address,addresses_match,shipping_region,delivery_person,delivery_signature_required,last_mile_provider,session_length_sec,pages_viewed,time_on_checkout_sec,added_card_count,cart_abandon_rate,velocity_same_card_1h,velocity_same_ip_24h,is_fraud,fraud_type,chargeback_code,chargeback_date
TXN-126592372,2025-11-10T14:51:19.210916Z,PSVR2-01,PlayStation VR2,vr_headsets,PSVR2-1000,78013,RUB,card,1,556048,8465,RU,False,1,Sberbank,USER-480171,константин.gamer1994@mail.ru,mail.ru,2022-10-20,+79723130118,True,6,0,40.63.230.85,RU,Москва,False,False,False,device_fpr_56984860,iOS,Safari 113,False,courier,"Москва, ул. Горького, д. 179, кв. 89",True,"Москва, ул. Горького, д. 179, кв. 89",True,Москва,Сергей Лебедев,True,СДЭК,858,5,265,1,0.04,1,0,0,,,
TXN-598313616,2025-06-17T12:51:19.185707Z,PS5-STD-01,PlayStation 5 Standard,game_consoles,PS5STD-825SSD,52140,RUB,card,1,429649,8094,RU,True,1,Sberbank,USER-767540,петр.gamer2000@mail.ru,mail.ru,2022-12-20,+79325705815,True,16,0,196.174.24.94,RU,Волгоград,False,False,False,device_fpr_91467080,Linux,Opera 120,False,courier,"Волгоград, ул. Лермонтова, д. 84, кв. 140",True,"Волгоград, ул. Лермонтова, д. 84, кв. 140",True,Волгоград,Виктор Соловьев,True,PickPoint,1376,13,130,2,0.29,0,2,0,,,
TXN-521390555,2025-07-16T10:51:19.178966Z,HEADSET-01,PlayStation 5 Headset,accessories,PS5-HS,7737,RUB,card,0,429649,1612,RU,True,1,Sberbank,USER-846084,константин.gamer1993@mail.ru,mail.ru,2023-02-05,+79697153973,True,8,0,12.138.45.119,RU,Казань,False,False,False,device_fpr_94464768,Windows,Edge 112,False,pickup,"Казань, ул. Ленина, д. 119, кв. 21",True,"Казань, ул. Ленина, д. 119, кв. 21",True,Казань,Павел Орлов,True,Почта России,729,16,191,2,0.3,1,6,0,,,
TXN-686793642,2025-07-06T20:51:19.304386Z,PS-GAME-01,Call of Duty Modern Warfare III,games,COD-MW3,4017,RUB,card,0,427650,6426,RU,True,1,Raiffeisenbank,USER-390111,николай.gamer1990@mail.ru,mail.ru,2024-06-12,+79145607011,True,13,0,54.160.249.233,RU,Пермь,False,False,False,device_fpr_21955962,macOS,Firefox 106,False,courier,"Пермь, ул. Центральная, д. 23, кв. 2",True,"Пермь, ул. Центральная, д. 23, кв. 2",True,Пермь,Иван Морозов,True,СДЭК,1277,9,276,1,0.12,1,3,0,,,
TXN-777911243,2025-07-06T23:51:19.194689Z,PS-GAME-02,Final Fantasy XVI,games,FF16,5121,RUB,card,0,427650,6455,RU,True,1,TinkoffPay,USER-149522,владимир.gamer2007@mail.ru,mail.ru,2022-02-18,+79957010224,True,5,0,249.238.194.166,RU,Челябинск,False,False,False,device_fpr_58852189,Windows,Opera 100,False,courier,"Челябинск, ул. Красная, д. 173, кв. 149",True,"Челябинск, ул. Красная, д. 173, кв. 149",True,Челябинск,Николай Иванов,True,Почта России,1461,17,298,1,0.18,1,1,0,,,
TXN-346074332,2025-06-13T11:51:19.348990Z,PS5-STD-01,PlayStation 5 Standard,game_consoles,PS5STD-825SSD,48161,RUB,card,1,546955,6743,RU,True,2,Yandex.Kassa,USER-499319,виктор.gamer1994@mail.ru,mail.ru,2022-06-25,+79289315951,True,1,0,16.152.228.72,RU,Омск,False,False,False,device_fpr_47626652,Android,Chrome 119,False,courier,"Омск, ул. Октябрьская, д. 46, кв. 23",True,"Омск, ул. Октябрьская, д. 46, кв. 23",True,Омск,Дмитрий Смирнов,True,Яндекс.Доставка,989,6,123,2,0.29,0,4,0,,,
TXN-865294201,2025-08-10T21:51:19.211216Z,PS5-SLIM-01,PlayStation 5 Slim,game_consoles,PS5SLIM-825SSD,61346,RUB,card,1,554395,3933,RU,True,1,Sberbank,USER-474485,константин.gamer2008@mail.ru,mail.ru,2023-05-12,+79615263272,True,11,0,183.34.182.14,RU,Санкт-Петербург,False,False,False,device_fpr_16297042,Android,Chrome 105,False,courier,"Санкт-Петербург, ул. Комсомольская, д. 100, кв. 7",True,"Санкт-Петербург, ул. Комсомольская, д. 100, кв. 7",True,Санкт-Петербург,Иван Федоров,True,DPD,1625,6,173,1,0.08,2,7,0,,,
TXN-661216789,2025-11-04T18:51:19.276782Z,PSPLUS-12,PlayStation Plus (12 мес),subscriptions,PSPLUS-12M,3930,RUB,card,0,546955,2663,RU,True,1,Sberbank,USER-417952,сергей.gamer1999@mail.ru,mail.ru,2022-07-06,+79234567850,True,16,0,8.186.172.27,RU,Екатеринбург,False,False,False,device_fpr_51553749,macOS,Firefox 115,False,pickup,"Екатеринбург, пр. Мира, д. 66, кв. 5",True,"Екатеринбург, пр. Мира, д. 66, кв. 5",True,Екатеринбург,Константин Петров,True,Почта России,1677,6,248,2,0.28,1,2,0,,,
TXN-144359378,2025-09-13T21:51:19.222834Z,PSVR2-01,PlayStation VR2,vr_headsets,PSVR2-1000,71295,RUB,card,1,427650,4557,RU,False,2,Sberbank,USER-481186,сергей.gamer1993@mail.ru,mail.ru,2023-01-09,+79398570095,True,11,0,217.39.204.68,RU,Казань,False,False,False,device_fpr_14784973,macOS,Edge 112,False,pickup,"Казань, ул. Октябрьская, д. 155, кв. 6",True,"Казань, ул. Октябрьская, д. 155, кв. 6",True,Казань,Николай Лебедев,True,DPD,1503,11,270,1,0.19,1,0,0,,,
TXN-125974082,2025-09-14T00:51:19.184440Z,PSVR2-01,PlayStation VR2,vr_headsets,PSVR2-1000,78526,RUB,card,1,524130,2724,RU,False,1,Raiffeisenbank,USER-258175,петр.gamer2000@mail.ru,mail.ru,2023-04-30,+79416910184,True,14,0,163.18.113.8,RU,Волгоград,False,False,False,device_fpr_78587632,Windows,Opera 107,False,courier,"Волгоград, ул. Красная, д. 71, кв. 30",True,"Волгоград, ул. Красная, д. 71, кв. 30",True,Волгоград,Николай Смирнов,True,DPD,706,6,94,2,0.25,0,6,0,,,
TXN-101247752,2025-10-05T06:51:19.233431Z,PS5-SLIM-01,PlayStation 5 Slim,game_consoles,PS5SLIM-825SSD,60630,RUB,card,1,538012,5911,RU,True,1,Raiffeisenbank,USER-605421,владимир.gamer2001@mail.ru,mail.ru,2023-08-21,+79186360678,True,15,0,27.103.73.191,RU,Казань,False,False,False,device_fpr_68544451,Android,Edge 118,False,pickup,"Казань, ул. Горького, д. 147, кв. 28",True,"Казань, ул. Горького, д. 147, кв. 28",True,Казань,Виктор Петров,True,Почта России,272,14,235,1,0.26,2,5,0,,,
TXN-926675422,2025-10-16T21:51:19.356037Z,PSPLUS-1,PlayStation Plus (1 мес),subscriptions,PSPLUS-1M,494,RUB,card,0,556048,3428,RU,True,1,Yandex.Kassa,USER-467112,юрий.gamer1996@mail.ru,mail.ru,2024-02-28,+79235337803,True,13,0,214.15.28.160,RU,Нижний Новгород,False,False,False,device_fpr_85832786,Windows,Edge 102,False,courier,"Нижний Новгород, ул. Ленина, д. 43, кв. 96",True,"Нижний Новгород, ул. Ленина, д. 43, кв. 96",True,Нижний Новгород,Петр Соколов,True,PickPoint,1136,7,261,2,0.29,2,1,0,,,
TXN-848267630,2025-10-30T12:51:19.268286Z,PS5-SLIM-01,PlayStation 5 Slim,game_consoles,PS5SLIM-825SSD,60245,RUB,card,1,554395,6356,RU,True,1,Raiffeisenbank,USER-405858,виктор.gamer2008@mail.ru,mail.ru,2021-12-04,+79905481678,True,12,0,224.100.131.13,RU,Волгоград,False,False,False,device_fpr_31226936,Linux,Opera 116,False,courier,"Волгоград, ул. Ленина, д. 98, кв. 120",True,"Волгоград, ул. Ленина, д. 98, кв. 120",True,Волгоград,Константин Федоров,True,Боксберри,352,19,228,1,0.22,0,2,0,,,
TXN-961289013,2025-08-03T23:51:19.279066Z,PS-GAME-02,Final Fantasy XVI,games,FF16,5021,RUB,card,0,427650,9078,RU,True,1,Raiffeisenbank,USER-641285,виктор.gamer1992@mail.ru,mail.ru,2023-06-06,+79437711070,False,15,0,82.126.208.209,RU,Челябинск,False,False,False,device_fpr_16516682,Android,Opera 119,False,courier,"Челябинск, ул. Красная, д. 10, кв. 29",True,"Челябинск, ул. Красная, д. 10, кв. 29",True,Челябинск,Андрей Федоров,True,DPD,1387,5,145,2,0.15,2,6,0,,,
TXN-473214563,2025-06-01T19:51:19.168329Z,HEADSET-01,PlayStation 5 Headset,accessories,PS5-HS,8287,RUB,card,0,556048,3356,RU,True,1,Raiffeisenbank,USER-906481,дмитрий.gamer1995@mail.ru,mail.ru,2023-04-22,+79829127125,True,8,0,59.130.155.202,RU,Москва,False,False,False,device_fpr_17778748,iOS,Safari 114,False,courier,"Москва, ул. Комсомольская, д. 97, кв. 135",True,"Москва, ул. Комсомольская, д. 97, кв. 135",True,Москва,Сергей Соколов,True,Яндекс.Доставка,1415,4,242,1,0.12,0,3,0,,,
TXN-886305870,2025-09-23T00:51:19.304141Z,HEADSET-01,PlayStation 5 Headset,accessories,PS5-HS,7768,RUB,card,0,427650,8020,RU,False,1,Yandex.Kassa,USER-680620,юрий.gamer2006@mail.ru,mail.ru,2023-08-31,+79356724174,True,10,0,56.94.131.227,RU,Москва,False,False,False,device_fpr_93107041,Linux,Chrome 119,False,pickup,"Москва, ул. Советская, д. 138, кв. 84",True,"Москва, ул. Советская, д. 138, кв. 84",True,Москва,Владимир Лебедев,True,DPD,856,13,186,1,0.29,0,7,0,,,
TXN-214348335,2025-10-16T02:51:19.170733Z,DUALSE-01,DualSense Wireless Controller,accessories,DUALSE-WH,8518,RUB,card,1,546955,9234,RU,True,1,Sberbank,USER-553105,николай.gamer2001@mail.ru,mail.ru,2023-05-15,+79429937492,True,15,0,47.116.123.143,RU,Санкт-Петербург,False,False,False,device_fpr_99268938,Windows,Edge 118,False,pickup,"Санкт-Петербург, ул. Октябрьская, д. 15, кв. 68",True,"Санкт-Петербург, ул. Октябрьская, д. 15, кв. 68",True,Санкт-Петербург,Павел Орлов,True,Почта России,848,16,81,2,0.09,2,3,0,,,
TXN-249186181,2025-08-31T19:51:19.333778Z,PS5-SLIM-01,PlayStation 5 Slim,game_consoles,PS5SLIM-825SSD,59214,RUB,card,1,556048,2151,RU,True,1,Sberbank,USER-316936,алексей.gamer1997@mail.ru,mail.ru,2024-12-02,+79312276828,True,6,0,44.229.209.36,RU,Новосибирск,False,False,False,device_fpr_45381778,iOS,Safari 112,False,pickup,"Новосибирск, пр. Мира, д. 149, кв. 98",True,"Новосибирск, пр. Мира, д. 149, кв. 98",True,Новосибирск,Николай Иванов,True,СДЭК,1539,6,55,2,0.08,2,7,0,,,
TXN-361187018,2025-08-10T10:51:19.277304Z,PS-GAME-02,Final Fantasy XVI,games,FF16,4849,RUB,card,0,546955,7984,RU,True,1,Yandex.Kassa,USER-520615,иван.gamer2006@mail.ru,mail.ru,2023-04-13,+79386499685,True,18,0,178.110.65.142,RU,Екатеринбург,False,False,False,device_fpr_53390879,Android,Opera 109,False,courier,"Екатеринбург, ул. Советская, д. 96, кв. 39",True,"Екатеринбург, ул. Советская, д. 96, кв. 39",True,Екатеринбург,Юрий Соловьев,True,СДЭК,227,13,133,1,0.23,2,1,0,,,
TXN-805516244,2025-06-09T16:51:19.140171Z,PS5-SLIM-01,PlayStation 5 Slim,game_consoles,PS5SLIM-825SSD,58404,RUB,card,1,429649,1077,RU,True,1,Yandex.Kassa,USER-114060,юрий.gamer1999@mail.ru,mail.ru,2025-07-25,+79171829735,True,7,0,14.31.178.125,RU,Новосибирск,False,False,False,device_fpr_96448549,Windows,Safari 100,False,pickup,"Новосибирск, пр. Мира, д. 23, кв. 63",True,"Новосибирск, пр. Мира, д. 23, кв. 63",True,Новосибирск,Константин Сидоров,True,Боксберри,202,4,182,1,0.27,2,1,0,,,
TXN-869503180,2025-07-22T21:51:19.220747Z,PS-GAME-02,Final Fantasy XVI,games,FF16,4876,RUB,card,0,546955,9154,RU,False,1,TinkoffPay,USER-163879,петр.gamer1990@mail.ru,mail.ru,2024-02-26,+79774039316,True,16,0,9.144.68.58,RU,Челябинск,False,False,False,device_fpr_50516280,Android,Chrome 119,False,pickup,"Челябинск, ул. Красная, д. 189, кв. 40",True,"Челябинск, ул. Красная, д. 189, кв. 40",True,Челябинск,Иван Федоров,True,DPD,1761,14,92,1,0.24,0,4,0,,,
TXN-691521790,2025-11-13T22:51:19.265169Z,PSPLUS-12,PlayStation Plus (12 мес),subscriptions,PSPLUS-12M,4094,RUB,card,0,546955,4807,RU,True,1,Raiffeisenbank,USER-248063,сергей.gamer2004@mail.ru,mail.ru,2024-01-26,+79573896355,True,4,0,77.159.207.1,RU,Пермь,False,False,False,device_fpr_59745662,macOS,Safari 110,False,courier,"Пермь, ул. Лермонтова, д. 181, кв. 8",True,"Пермь, ул. Лермонтова, д. 181, кв. 8",True,Пермь,Виктор Иванов,True,Почта России,1492,11,61,2,0.13,0,2,0,,,
TXN-298743196,2025-11-07T00:51:19.121599Z,PS-GAME-01,Call of Duty Modern Warfare III,games,COD-MW3,3828,RUB,card,0,546955,9006,RU,True,1,TinkoffPay,USER-233767,виктор.gamer2000@mail.ru,mail.ru,2024-03-08,+79075780450,True,4,0,234.230.249.41,RU,Санкт-Петербург,False,False,False,device_fpr_47407771,Linux,Safari 106,False,pickup,"Санкт-Петербург, ул. Лермонтова, д. 72, кв. 12",True,"Санкт-Петербург, ул. Лермонтова, д. 72, кв. 12",True,Санкт-Петербург,Иван Козлов,True,DPD,989,4,77,1,0.09,0,2,0,,,
TXN-662407757,2025-06-22T22:51:19.357407Z,PSPLUS-12,PlayStation Plus (12 мес),subscriptions,PSPLUS-12M,4024,RUB,card,0,429649,8686,RU,True,1,Yandex.Kassa,USER-110019,дмитрий.gamer2008@mail.ru,mail.ru,2024-05-10,+79053076379,True,11,0,169.241.254.191,RU,Пермь,False,False,False,device_fpr_69604504,Linux,Safari 116,False,courier,"Пермь, ул. Пушкина, д. 181, кв. 33",True,"Пермь, ул. Пушкина, д. 181, кв. 33",True,Пермь,Павел Иванов,True,Почта России,1426,12,35,2,0.1,0,2,0,,,
TXN-852370324,2025-06-25T12:51:19.313291Z,DUALSE-01,DualSense Wireless Controller,accessories,DUALSE-WH,8450,RUB,card,1,427650,8512,RU,True,1,TinkoffPay,USER-136368,николай.gamer1998@mail.ru,mail.ru,2022-07-26,+79697276839,True,6,0,111.230.245.27,RU,Омск,False,False,False,device_fpr_66754120,Android,Chrome 114,False,courier,"Омск, ул. Первомайная, д. 194, кв. 47",True,"Омск, ул. Первомайная, д. 194, кв. 47",True,Омск,Иван Орлов,True,PickPoint,1037,9,271,2,0.11,0,6,0,,,
TXN-665404587,2025-07-12T10:51:19.196073Z,PS-GAME-01,Call of Duty Modern Warfare III,games,COD-MW3,4075,RUB,card,0,429649,3904,RU,True,1,TinkoffPay,USER-962034,дмитрий.gamer1990@mail.ru,mail.ru,2022-10-30,+79708068931,True,7,0,204.149.213.242,RU,Омск,False,False,False,device_fpr_59437614,iOS,Edge 116,False,pickup,"Омск, ул. Молодежная, д. 93, кв. 142",True,"Омск, ул. Молодежная, д. 93, кв. 142",True,Омск,Андрей Волков,True,Почта России,1517,7,141,1,0.18,2,6,0,,,
TXN-575589364,2025-09-03T19:51:19.240572Z,HEADSET-01,PlayStation 5 Headset,accessories,PS5-HS,7852,RUB,card,0,427650,8727,RU,True,1,Sberbank,USER-357231,николай.gamer2001@mail.ru,mail.ru,2023-02-19,+79503865893,True,17,0,10.105.166.210,RU,Омск,False,False,False,device_fpr_95351168,Android,Edge 106,False,courier,"Омск, ул. Октябрьская, д. 21, кв. 65",True,"Омск, ул. Октябрьская, д. 21, кв. 65",True,Омск,Алексей Морозов,True,Боксберри,959,15,167,1,0.28,1,7,0,,,
TXN-717109000,2025-10-27T12:51:19.250491Z,PSVR2-01,PlayStation VR2,vr_headsets,PSVR2-1000,71699,RUB,card,1,427650,2773,RU,True,1,Raiffeisenbank,USER-757116,павел.gamer1995@mail.ru,mail.ru,2024-05-11,+79882761987,True,2,0,87.50.81.154,RU,Воронеж,False,False,False,device_fpr_12494903,Linux,Safari 103,False,courier,"Воронеж, ул. Первомайная, д. 192, кв. 8",True,"Воронеж, ул. Первомайная, д. 192, кв. 8",True,Воронеж,Константин Козлов,True,СДЭК,1036,18,150,1,0.16,1,7,0,,,
TXN-831874822,2025-08-22T04:51:19.324303Z,PSVR2-01,PlayStation VR2,vr_headsets,PSVR2-1000,75196,RUB,card,1,556048,9766,RU,True,1,Yandex.Kassa,USER-953190,сергей.gamer2000@mail.ru,mail.ru,2023-06-16,+79809248892,False,18,0,219.39.87.116,RU,Уфа,False,False,False,device_fpr_57937500,Linux,Chrome 110,False,pickup,"Уфа, ул. Лермонтова, д. 21, кв. 131",True,"Уфа, ул. Лермонтова, д. 21, кв. 131",True,Уфа,Петр Иванов,True,Боксберри,90,10,56,1,0.17,0,1,0,,,
TXN-276111143,2025-08-04T21:51:19.280367Z,PSPLUS-12,PlayStation Plus (12 мес),subscriptions,PSPLUS-12M,3968,RUB,card,0,554395,8429,RU,True,1,Raiffeisenbank,USER-144397,андрей.gamer1999@mail.ru,mail.ru,2024-10-11,+79123005187,True,1,0,231.60.168.133,RU,Челябинск,False,False,False,device_fpr_75835854,Android,Opera 117,False,pickup,"Челябинск, ул. Первомайная, д. 132, кв. 51",True,"Челябинск, ул. Первомайная, д. 132, кв. 51",True,Челябинск,Алексей Лебедев,True,Яндекс.Доставка,623,13,196,2,0.26,0,7,0,,,
TXN-584137523,2025-08-28T06:51:19.301741Z,PS-GAME-02,Final Fantasy XVI,games,FF16,5042,RUB,card,0,524130,8399,RU,True,1,TinkoffPay,USER-654700,дмитрий.gamer1998@mail.ru,mail.ru,2022-08-18,+79062210280,True,1,0,132.77.31.100,RU,Пермь,False,False,False,device_fpr_84017665,Android,Opera 107,False,courier,"Пермь, ул. Советская, д. 192, кв. 142",True,"Пермь, ул. Советская, д. 192, кв. 142",True,Пермь,Сергей Соловьев,True,DPD,1743,12,78,2,0.3,1,4,0,,,
TXN-505049900,2025-07-07T21:51:19.227712Z,CHARGING-01,Charging Stand for DualSense,accessories,CHARGE-DUAL,2406,RUB,card,0,546955,5674,RU,True,1,TinkoffPay,USER-262434,алексей.gamer1998@mail.ru,mail.ru,2024-10-01,+79615125186,True,18,0,141.230.43.163,RU,Волгоград,False,False,False,device_fpr_45858742,Android,Safari 108,False,courier,"Волгоград, ул. Лермонтова, д. 130, кв. 41",True,"Волгоград, ул. Лермонтова, д. 130, кв. 41",True,Волгоград,Константин Волков,True,PickPoint,231,19,60,2,0.24,1,4,0,,,
TXN-633549701,2025-06-23T13:51:19.180171Z,CHARGING-01,Charging Stand for DualSense,accessories,CHARGE-DUAL,2476,RUB,card,0,429649,3597,RU,True,1,Yandex.Kassa,USER-901469,алексей.gamer1992@mail.ru,mail.ru,2024-03-05,+79247970199,True,5,0,215.149.175.249,RU,Нижний Новгород,False,False,False,device_fpr_57108178,iOS,Safari 113,False,pickup,"Нижний Новгород, ул. Лермонтова, д. 179, кв. 131",True,"Нижний Новгород, ул. Лермонтова, д. 179, кв. 131",True,Нижний Новгород,Петр Волков,True,СДЭК,1509,6,230,2,0.01,2,5,0,,,
